#node	identifier	category	term ID	term description
GNG2	9606.ENSP00000334448	GO Function	GO:0005515	Protein binding
GNG2	9606.ENSP00000334448	GO Function	GO:0031681	G-protein beta-subunit binding
GNG2	9606.ENSP00000334448	GO Component	GO:0005576	Extracellular region
GNG2	9606.ENSP00000334448	GO Component	GO:0005615	Extracellular space
GNG2	9606.ENSP00000334448	GO Component	GO:0005834	Heterotrimeric G-protein complex
GNG2	9606.ENSP00000334448	GO Component	GO:0005886	Plasma membrane
GNG2	9606.ENSP00000334448	GO Component	GO:0009898	Cytoplasmic side of plasma membrane
GNG2	9606.ENSP00000334448	GO Component	GO:0016020	Membrane
GNG2	9606.ENSP00000334448	GO Component	GO:0019897	Extrinsic component of plasma membrane
GNG2	9606.ENSP00000334448	GO Component	GO:0019898	Extrinsic component of membrane
GNG2	9606.ENSP00000334448	GO Component	GO:0031234	Extrinsic component of cytoplasmic side of plasma membrane
GNG2	9606.ENSP00000334448	GO Component	GO:0031982	Vesicle
GNG2	9606.ENSP00000334448	GO Component	GO:0032991	Protein-containing complex
GNG2	9606.ENSP00000334448	GO Component	GO:0043226	Organelle
GNG2	9606.ENSP00000334448	GO Component	GO:0043227	Membrane-bounded organelle
GNG2	9606.ENSP00000334448	GO Component	GO:0043230	Extracellular organelle
GNG2	9606.ENSP00000334448	GO Component	GO:0065010	Extracellular membrane-bounded organelle
GNG2	9606.ENSP00000334448	GO Component	GO:0070062	Extracellular exosome
GNG2	9606.ENSP00000334448	GO Component	GO:0071944	Cell periphery
GNG2	9606.ENSP00000334448	GO Component	GO:0098552	Side of membrane
GNG2	9606.ENSP00000334448	GO Component	GO:0098562	Cytoplasmic side of membrane
GNG2	9606.ENSP00000334448	GO Component	GO:0098796	Membrane protein complex
GNG2	9606.ENSP00000334448	GO Component	GO:0098797	Plasma membrane protein complex
GNG2	9606.ENSP00000334448	GO Component	GO:0110165	Cellular anatomical entity
GNG2	9606.ENSP00000334448	GO Component	GO:1902494	Catalytic complex
GNG2	9606.ENSP00000334448	GO Component	GO:1903561	Extracellular vesicle
GNG2	9606.ENSP00000334448	GO Component	GO:1905360	GTPase complex
GNG2	9606.ENSP00000334448	STRING clusters	CL:24306	Mixed, incl. Photoreceptor outer segment, and Calcium regulation in cardiac cells
GNG2	9606.ENSP00000334448	STRING clusters	CL:24307	Mixed, incl. Heterotrimeric G-protein complex, and Signal transduction inhibitor
GNG2	9606.ENSP00000334448	STRING clusters	CL:24308	Mixed, incl. G protein gated Potassium channels, and Signal transduction inhibitor
GNG2	9606.ENSP00000334448	STRING clusters	CL:24309	Mixed, incl. G protein gated Potassium channels, and Regulator of G protein signalling domain
GNG2	9606.ENSP00000334448	STRING clusters	CL:24310	Heterotrimeric G-protein complex, and Regulator of G protein signalling domain
GNG2	9606.ENSP00000334448	STRING clusters	CL:24312	Heterotrimeric G-protein complex, and Regulator of G protein signalling domain
GNG2	9606.ENSP00000334448	STRING clusters	CL:24313	Cooperation of PDCL (PhLP1) and TRiC/CCT in G-protein beta folding, and RGS, subdomain 1/3
GNG2	9606.ENSP00000334448	STRING clusters	CL:24314	ADP signalling through P2Y purinoceptor 12, and Prostaglandin E receptor activity
GNG2	9606.ENSP00000334448	STRING clusters	CL:24316	ADP signalling through P2Y purinoceptor 12, and Prostaglandin E receptor activity
GNG2	9606.ENSP00000334448	STRING clusters	CL:24319	ADP signalling through P2Y purinoceptor 12
GNG2	9606.ENSP00000334448	STRING clusters	CL:24320	ADP signalling through P2Y purinoceptor 12
GNG2	9606.ENSP00000334448	STRING clusters	CL:24323	G-protein alpha subunit, group I, and Adenylate cyclase-activating dopamine receptor signaling pathway
GNG2	9606.ENSP00000334448	KEGG	hsa04014	Ras signaling pathway
GNG2	9606.ENSP00000334448	KEGG	hsa04062	Chemokine signaling pathway
GNG2	9606.ENSP00000334448	KEGG	hsa04151	PI3K-Akt signaling pathway
GNG2	9606.ENSP00000334448	KEGG	hsa04371	Apelin signaling pathway
GNG2	9606.ENSP00000334448	KEGG	hsa04713	Circadian entrainment
GNG2	9606.ENSP00000334448	KEGG	hsa04723	Retrograde endocannabinoid signaling
GNG2	9606.ENSP00000334448	KEGG	hsa04724	Glutamatergic synapse
GNG2	9606.ENSP00000334448	KEGG	hsa04725	Cholinergic synapse
GNG2	9606.ENSP00000334448	KEGG	hsa04726	Serotonergic synapse
GNG2	9606.ENSP00000334448	KEGG	hsa04727	GABAergic synapse
GNG2	9606.ENSP00000334448	KEGG	hsa04728	Dopaminergic synapse
GNG2	9606.ENSP00000334448	KEGG	hsa04926	Relaxin signaling pathway
GNG2	9606.ENSP00000334448	KEGG	hsa05032	Morphine addiction
GNG2	9606.ENSP00000334448	KEGG	hsa05034	Alcoholism
GNG2	9606.ENSP00000334448	KEGG	hsa05163	Human cytomegalovirus infection
GNG2	9606.ENSP00000334448	KEGG	hsa05167	Kaposi sarcoma-associated herpesvirus infection
GNG2	9606.ENSP00000334448	KEGG	hsa05170	Human immunodeficiency virus 1 infection
GNG2	9606.ENSP00000334448	KEGG	hsa05200	Pathways in cancer
GNG2	9606.ENSP00000334448	Reactome	HSA-109582	Hemostasis
GNG2	9606.ENSP00000334448	Reactome	HSA-111885	Opioid Signalling
GNG2	9606.ENSP00000334448	Reactome	HSA-112314	Neurotransmitter receptors and postsynaptic signal transmission
GNG2	9606.ENSP00000334448	Reactome	HSA-112315	Transmission across Chemical Synapses
GNG2	9606.ENSP00000334448	Reactome	HSA-112316	Neuronal System
GNG2	9606.ENSP00000334448	Reactome	HSA-1296041	Activation of G protein gated Potassium channels
GNG2	9606.ENSP00000334448	Reactome	HSA-1296059	G protein gated Potassium channels
GNG2	9606.ENSP00000334448	Reactome	HSA-1296065	Inwardly rectifying K+ channels
GNG2	9606.ENSP00000334448	Reactome	HSA-1296071	Potassium Channels
GNG2	9606.ENSP00000334448	Reactome	HSA-1430728	Metabolism
GNG2	9606.ENSP00000334448	Reactome	HSA-162582	Signal Transduction
GNG2	9606.ENSP00000334448	Reactome	HSA-163359	Glucagon signaling in metabolic regulation
GNG2	9606.ENSP00000334448	Reactome	HSA-163685	Integration of energy metabolism
GNG2	9606.ENSP00000334448	Reactome	HSA-1643685	Disease
GNG2	9606.ENSP00000334448	Reactome	HSA-195721	Signaling by WNT
GNG2	9606.ENSP00000334448	Reactome	HSA-202040	G-protein activation
GNG2	9606.ENSP00000334448	Reactome	HSA-372790	Signaling by GPCR
GNG2	9606.ENSP00000334448	Reactome	HSA-373080	Class B/2 (Secretin family receptors)
GNG2	9606.ENSP00000334448	Reactome	HSA-381676	Glucagon-like Peptide-1 (GLP1) regulates insulin secretion
GNG2	9606.ENSP00000334448	Reactome	HSA-382551	Transport of small molecules
GNG2	9606.ENSP00000334448	Reactome	HSA-3858494	Beta-catenin independent WNT signaling
GNG2	9606.ENSP00000334448	Reactome	HSA-388396	GPCR downstream signalling
GNG2	9606.ENSP00000334448	Reactome	HSA-390466	Chaperonin-mediated protein folding
GNG2	9606.ENSP00000334448	Reactome	HSA-391251	Protein folding
GNG2	9606.ENSP00000334448	Reactome	HSA-392170	ADP signalling through P2Y purinoceptor 12
GNG2	9606.ENSP00000334448	Reactome	HSA-392451	G beta:gamma signalling through PI3Kgamma
GNG2	9606.ENSP00000334448	Reactome	HSA-392499	Metabolism of proteins
GNG2	9606.ENSP00000334448	Reactome	HSA-392518	Signal amplification
GNG2	9606.ENSP00000334448	Reactome	HSA-392851	Prostacyclin signalling through prostacyclin receptor
GNG2	9606.ENSP00000334448	Reactome	HSA-397795	G-protein beta:gamma signalling
GNG2	9606.ENSP00000334448	Reactome	HSA-400042	Adrenaline,noradrenaline inhibits insulin secretion
GNG2	9606.ENSP00000334448	Reactome	HSA-4086398	Ca2+ pathway
GNG2	9606.ENSP00000334448	Reactome	HSA-416476	G alpha (q) signalling events
GNG2	9606.ENSP00000334448	Reactome	HSA-416482	G alpha (12/13) signalling events
GNG2	9606.ENSP00000334448	Reactome	HSA-418217	G beta:gamma signalling through PLC beta
GNG2	9606.ENSP00000334448	Reactome	HSA-418346	Platelet homeostasis
GNG2	9606.ENSP00000334448	Reactome	HSA-418555	G alpha (s) signalling events
GNG2	9606.ENSP00000334448	Reactome	HSA-418592	ADP signalling through P2Y purinoceptor 1
GNG2	9606.ENSP00000334448	Reactome	HSA-418594	G alpha (i) signalling events
GNG2	9606.ENSP00000334448	Reactome	HSA-418597	G alpha (z) signalling events
GNG2	9606.ENSP00000334448	Reactome	HSA-420092	Glucagon-type ligand receptors
GNG2	9606.ENSP00000334448	Reactome	HSA-422356	Regulation of insulin secretion
GNG2	9606.ENSP00000334448	Reactome	HSA-428930	Thromboxane signalling through TP receptor
GNG2	9606.ENSP00000334448	Reactome	HSA-432040	Vasopressin regulates renal water homeostasis via Aquaporins
GNG2	9606.ENSP00000334448	Reactome	HSA-445717	Aquaporin-mediated transport
GNG2	9606.ENSP00000334448	Reactome	HSA-451326	Activation of kainate receptors upon glutamate binding
GNG2	9606.ENSP00000334448	Reactome	HSA-456926	Thrombin signalling through proteinase activated receptors (PARs)
GNG2	9606.ENSP00000334448	Reactome	HSA-500657	Presynaptic function of Kainate receptors
GNG2	9606.ENSP00000334448	Reactome	HSA-500792	GPCR ligand binding
GNG2	9606.ENSP00000334448	Reactome	HSA-5663205	Infectious disease
GNG2	9606.ENSP00000334448	Reactome	HSA-6814122	Cooperation of PDCL (PhLP1) and TRiC/CCT in G-protein beta folding
GNG2	9606.ENSP00000334448	Reactome	HSA-76002	Platelet activation, signaling and aggregation
GNG2	9606.ENSP00000334448	Reactome	HSA-8939211	ESR-mediated signaling
GNG2	9606.ENSP00000334448	Reactome	HSA-8964315	G beta:gamma signalling through BTK
GNG2	9606.ENSP00000334448	Reactome	HSA-8964616	G beta:gamma signalling through CDC42
GNG2	9606.ENSP00000334448	Reactome	HSA-9006931	Signaling by Nuclear Receptors
GNG2	9606.ENSP00000334448	Reactome	HSA-9009391	Extra-nuclear estrogen signaling
GNG2	9606.ENSP00000334448	Reactome	HSA-9634597	GPER1 signaling
GNG2	9606.ENSP00000334448	Reactome	HSA-9658195	Leishmania infection
GNG2	9606.ENSP00000334448	Reactome	HSA-9660821	ADORA2B mediated anti-inflammatory cytokines production
GNG2	9606.ENSP00000334448	Reactome	HSA-9662851	Anti-inflammatory response favouring Leishmania parasite infection
GNG2	9606.ENSP00000334448	Reactome	HSA-9664433	Leishmania parasite growth and survival
GNG2	9606.ENSP00000334448	Reactome	HSA-977443	GABA receptor activation
GNG2	9606.ENSP00000334448	Reactome	HSA-977444	GABA B receptor activation
GNG2	9606.ENSP00000334448	Reactome	HSA-991365	Activation of GABAB receptors
GNG2	9606.ENSP00000334448	Reactome	HSA-997272	Inhibition  of voltage gated Ca2+ channels via Gbeta/gamma subunits
GNG2	9606.ENSP00000334448	WikiPathways	WP1602	Nicotine effect on dopaminergic neurons
GNG2	9606.ENSP00000334448	WikiPathways	WP2032	Thyroid stimulating hormone (TSH) signaling pathway
GNG2	9606.ENSP00000334448	WikiPathways	WP289	Myometrial relaxation and contraction pathways
GNG2	9606.ENSP00000334448	WikiPathways	WP3929	Chemokine signaling pathway
GNG2	9606.ENSP00000334448	WikiPathways	WP3932	Focal adhesion: PI3K-Akt-mTOR-signaling pathway
GNG2	9606.ENSP00000334448	WikiPathways	WP4172	PI3K-Akt signaling pathway
GNG2	9606.ENSP00000334448	WikiPathways	WP4223	Ras signaling
GNG2	9606.ENSP00000334448	WikiPathways	WP536	Calcium regulation in cardiac cells
GNG2	9606.ENSP00000334448	TISSUES	BTO:0000000	Tissues, cell types and enzyme sources
GNG2	9606.ENSP00000334448	TISSUES	BTO:0000042	Animal
GNG2	9606.ENSP00000334448	TISSUES	BTO:0000142	Brain
GNG2	9606.ENSP00000334448	TISSUES	BTO:0000227	Central nervous system
GNG2	9606.ENSP00000334448	TISSUES	BTO:0000231	Cerebral hemisphere
GNG2	9606.ENSP00000334448	TISSUES	BTO:0000233	Cerebral cortex
GNG2	9606.ENSP00000334448	TISSUES	BTO:0000235	Basal ganglion
GNG2	9606.ENSP00000334448	TISSUES	BTO:0000239	Telencephalon
GNG2	9606.ENSP00000334448	TISSUES	BTO:0000282	Head
GNG2	9606.ENSP00000334448	TISSUES	BTO:0000478	Forebrain
GNG2	9606.ENSP00000334448	TISSUES	BTO:0000497	Ganglion
GNG2	9606.ENSP00000334448	TISSUES	BTO:0000522	Gland
GNG2	9606.ENSP00000334448	TISSUES	BTO:0000570	Hematopoietic system
GNG2	9606.ENSP00000334448	TISSUES	BTO:0000753	Lymphoid tissue
GNG2	9606.ENSP00000334448	TISSUES	BTO:0000784	Lymph node
GNG2	9606.ENSP00000334448	TISSUES	BTO:0001484	Nervous system
GNG2	9606.ENSP00000334448	TISSUES	BTO:0001488	Endocrine gland
GNG2	9606.ENSP00000334448	TISSUES	BTO:0001489	Whole body
GNG2	9606.ENSP00000334448	TISSUES	BTO:0004292	Claustrum
GNG2	9606.ENSP00000334448	TISSUES	BTO:0005810	Immune system
GNG2	9606.ENSP00000334448	COMPARTMENTS	GOCC:0005622	Intracellular
GNG2	9606.ENSP00000334448	COMPARTMENTS	GOCC:0005834	Heterotrimeric G-protein complex
GNG2	9606.ENSP00000334448	COMPARTMENTS	GOCC:0005886	Plasma membrane
GNG2	9606.ENSP00000334448	COMPARTMENTS	GOCC:0009898	Cytoplasmic side of plasma membrane
GNG2	9606.ENSP00000334448	COMPARTMENTS	GOCC:0016020	Membrane
GNG2	9606.ENSP00000334448	COMPARTMENTS	GOCC:0019897	Extrinsic component of plasma membrane
GNG2	9606.ENSP00000334448	COMPARTMENTS	GOCC:0019898	Extrinsic component of membrane
GNG2	9606.ENSP00000334448	COMPARTMENTS	GOCC:0031234	Extrinsic component of cytoplasmic side of plasma membrane
GNG2	9606.ENSP00000334448	COMPARTMENTS	GOCC:0031982	Vesicle
GNG2	9606.ENSP00000334448	COMPARTMENTS	GOCC:0032991	Protein-containing complex
GNG2	9606.ENSP00000334448	COMPARTMENTS	GOCC:0043226	Organelle
GNG2	9606.ENSP00000334448	COMPARTMENTS	GOCC:0043227	Membrane-bounded organelle
GNG2	9606.ENSP00000334448	COMPARTMENTS	GOCC:0071944	Cell periphery
GNG2	9606.ENSP00000334448	COMPARTMENTS	GOCC:0098552	Side of membrane
GNG2	9606.ENSP00000334448	COMPARTMENTS	GOCC:0098562	Cytoplasmic side of membrane
GNG2	9606.ENSP00000334448	COMPARTMENTS	GOCC:0098796	Membrane protein complex
GNG2	9606.ENSP00000334448	COMPARTMENTS	GOCC:0098797	Plasma membrane protein complex
GNG2	9606.ENSP00000334448	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
GNG2	9606.ENSP00000334448	COMPARTMENTS	GOCC:1902494	Catalytic complex
GNG2	9606.ENSP00000334448	COMPARTMENTS	GOCC:1905360	GTPase complex
GNG2	9606.ENSP00000334448	Monarch	EFO:0003784	Skin pigmentation
GNG2	9606.ENSP00000334448	Monarch	EFO:0003892	Pulmonary function measurement
GNG2	9606.ENSP00000334448	Monarch	EFO:0004302	Anthropometric measurement
GNG2	9606.ENSP00000334448	Monarch	EFO:0004324	Body weights and measures
GNG2	9606.ENSP00000334448	Monarch	EFO:0004342	Waist circumference
GNG2	9606.ENSP00000334448	Monarch	EFO:0004343	Waist-hip ratio
GNG2	9606.ENSP00000334448	Monarch	EFO:0004529	Lipid measurement
GNG2	9606.ENSP00000334448	Monarch	EFO:0004530	Triglyceride measurement
GNG2	9606.ENSP00000334448	Monarch	EFO:0004612	High density lipoprotein cholesterol measurement
GNG2	9606.ENSP00000334448	Monarch	EFO:0004713	FEV/FEC ratio
GNG2	9606.ENSP00000334448	Monarch	EFO:0004732	Lipoprotein measurement
GNG2	9606.ENSP00000334448	Monarch	EFO:0004747	Protein measurement
GNG2	9606.ENSP00000334448	Monarch	EFO:0005105	Lipid or lipoprotein measurement
GNG2	9606.ENSP00000334448	Monarch	EFO:0005671	Smoking behaviour measurement
GNG2	9606.ENSP00000334448	Monarch	EFO:0006527	Smoking status measurement
GNG2	9606.ENSP00000334448	Monarch	EFO:0006841	Respiratory disease biomarker
GNG2	9606.ENSP00000334448	Monarch	EFO:0007710	Cognitive decline measurement
GNG2	9606.ENSP00000334448	Monarch	EFO:0007788	BMI-adjusted waist-hip ratio
GNG2	9606.ENSP00000334448	Monarch	EFO:0007861	Body ratio measurement
GNG2	9606.ENSP00000334448	Monarch	EFO:0007998	Cognitive impairment measurement
GNG2	9606.ENSP00000334448	UniProt Keywords	KW-0007	Acetylation
GNG2	9606.ENSP00000334448	UniProt Keywords	KW-0449	Lipoprotein
GNG2	9606.ENSP00000334448	UniProt Keywords	KW-0472	Membrane
GNG2	9606.ENSP00000334448	UniProt Keywords	KW-0488	Methylation
GNG2	9606.ENSP00000334448	UniProt Keywords	KW-0636	Prenylation
GNG2	9606.ENSP00000334448	UniProt Keywords	KW-0807	Transducer
GNG2	9606.ENSP00000334448	UniProt Keywords	KW-1003	Cell membrane
GNG2	9606.ENSP00000334448	InterPro	IPR001770	G-protein, gamma subunit
GNG2	9606.ENSP00000334448	InterPro	IPR015898	G-protein gamma-like domain
GNG2	9606.ENSP00000334448	InterPro	IPR036284	G-protein gamma-like domain superfamily
GNG2	9606.ENSP00000334448	SMART	SM00224	G protein gamma subunit-like motifs
PTK7	9606.ENSP00000418754	GO Process	GO:0000902	Cell morphogenesis
PTK7	9606.ENSP00000418754	GO Process	GO:0000904	Cell morphogenesis involved in differentiation
PTK7	9606.ENSP00000418754	GO Process	GO:0001568	Blood vessel development
PTK7	9606.ENSP00000418754	GO Process	GO:0001655	Urogenital system development
PTK7	9606.ENSP00000418754	GO Process	GO:0001736	Establishment of planar polarity
PTK7	9606.ENSP00000418754	GO Process	GO:0001738	Morphogenesis of a polarized epithelium
PTK7	9606.ENSP00000418754	GO Process	GO:0001822	Kidney development
PTK7	9606.ENSP00000418754	GO Process	GO:0001838	Embryonic epithelial tube formation
PTK7	9606.ENSP00000418754	GO Process	GO:0001841	Neural tube formation
PTK7	9606.ENSP00000418754	GO Process	GO:0001843	Neural tube closure
PTK7	9606.ENSP00000418754	GO Process	GO:0001944	Vasculature development
PTK7	9606.ENSP00000418754	GO Process	GO:0002009	Morphogenesis of an epithelium
PTK7	9606.ENSP00000418754	GO Process	GO:0003205	Cardiac chamber development
PTK7	9606.ENSP00000418754	GO Process	GO:0003231	Cardiac ventricle development
PTK7	9606.ENSP00000418754	GO Process	GO:0003279	Cardiac septum development
PTK7	9606.ENSP00000418754	GO Process	GO:0003281	Ventricular septum development
PTK7	9606.ENSP00000418754	GO Process	GO:0003401	Axis elongation
PTK7	9606.ENSP00000418754	GO Process	GO:0006468	Protein phosphorylation
PTK7	9606.ENSP00000418754	GO Process	GO:0006793	Phosphorus metabolic process
PTK7	9606.ENSP00000418754	GO Process	GO:0006796	Phosphate-containing compound metabolic process
PTK7	9606.ENSP00000418754	GO Process	GO:0006807	Nitrogen compound metabolic process
PTK7	9606.ENSP00000418754	GO Process	GO:0006935	Chemotaxis
PTK7	9606.ENSP00000418754	GO Process	GO:0006950	Response to stress
PTK7	9606.ENSP00000418754	GO Process	GO:0006996	Organelle organization
PTK7	9606.ENSP00000418754	GO Process	GO:0007010	Cytoskeleton organization
PTK7	9606.ENSP00000418754	GO Process	GO:0007154	Cell communication
PTK7	9606.ENSP00000418754	GO Process	GO:0007155	Cell adhesion
PTK7	9606.ENSP00000418754	GO Process	GO:0007163	Establishment or maintenance of cell polarity
PTK7	9606.ENSP00000418754	GO Process	GO:0007164	Establishment of tissue polarity
PTK7	9606.ENSP00000418754	GO Process	GO:0007165	Signal transduction
PTK7	9606.ENSP00000418754	GO Process	GO:0007166	Cell surface receptor signaling pathway
PTK7	9606.ENSP00000418754	GO Process	GO:0007267	Cell-cell signaling
PTK7	9606.ENSP00000418754	GO Process	GO:0007275	Multicellular organism development
PTK7	9606.ENSP00000418754	GO Process	GO:0007399	Nervous system development
PTK7	9606.ENSP00000418754	GO Process	GO:0007409	Axonogenesis
PTK7	9606.ENSP00000418754	GO Process	GO:0007411	Axon guidance
PTK7	9606.ENSP00000418754	GO Process	GO:0007423	Sensory organ development
PTK7	9606.ENSP00000418754	GO Process	GO:0007507	Heart development
PTK7	9606.ENSP00000418754	GO Process	GO:0008152	Metabolic process
PTK7	9606.ENSP00000418754	GO Process	GO:0009605	Response to external stimulus
PTK7	9606.ENSP00000418754	GO Process	GO:0009611	Response to wounding
PTK7	9606.ENSP00000418754	GO Process	GO:0009653	Anatomical structure morphogenesis
PTK7	9606.ENSP00000418754	GO Process	GO:0009790	Embryo development
PTK7	9606.ENSP00000418754	GO Process	GO:0009792	Embryo development ending in birth or egg hatching
PTK7	9606.ENSP00000418754	GO Process	GO:0009887	Animal organ morphogenesis
PTK7	9606.ENSP00000418754	GO Process	GO:0009888	Tissue development
PTK7	9606.ENSP00000418754	GO Process	GO:0009966	Regulation of signal transduction
PTK7	9606.ENSP00000418754	GO Process	GO:0009967	Positive regulation of signal transduction
PTK7	9606.ENSP00000418754	GO Process	GO:0009987	Cellular process
PTK7	9606.ENSP00000418754	GO Process	GO:0010033	Response to organic substance
PTK7	9606.ENSP00000418754	GO Process	GO:0010646	Regulation of cell communication
PTK7	9606.ENSP00000418754	GO Process	GO:0010647	Positive regulation of cell communication
PTK7	9606.ENSP00000418754	GO Process	GO:0010975	Regulation of neuron projection development
PTK7	9606.ENSP00000418754	GO Process	GO:0010976	Positive regulation of neuron projection development
PTK7	9606.ENSP00000418754	GO Process	GO:0014020	Primary neural tube formation
